,RegionName,variable,value
11480,Marycrest,2001-07,231562.0
11481,Winneconna Parkway,2001-07,0.0
11482,Stateway Gardens,2001-07,0.0
11483,Lithuanian Plaza,2001-07,0.0
11484,Heart of Italy,2001-07,0.0
11485,Old Edgebrook,2001-07,412038.0
11486,The Villa,2001-07,322054.0
11487,Beverly View,2001-07,105440.0
11488,Eden Green,2001-07,0.0
11489,Mount Greenwood Heights,2001-07,154187.0
11490,Cabrini Green,2001-07,0.0
11491,Schorsch Forest View,2001-07,258150.0
11492,Riverdale,2001-07,0.0
11493,Groveland Park,2001-07,0.0
11494,Brynford Park,2001-07,379420.0
11495,Logan Square,2001-08,237577.0
11496,Little Village,2001-08,0.0
11497,West Rogers Park,2001-08,209199.0
11498,South Austin,2001-08,0.0
11499,Albany Park,2001-08,215996.0
11500,Uptown,2001-08,226223.0
11501,Lake View,2001-08,366908.0
11502,Rogers Park,2001-08,171849.0
11503,Gresham,2001-08,117962.0
11504,Brighton Park,2001-08,127990.0
11505,Englewood,2001-08,0.0
11506,Jefferson Park,2001-08,239477.0
11507,Portage Park,2001-08,252016.0
11508,South Loop,2001-08,259519.0
11509,Humboldt Park,2001-08,148683.0
11510,Gage Park,2001-08,101132.0
11511,Bridgeport,2001-08,204864.0
11512,Edgewater,2001-08,190477.0
11513,Lake View East,2001-08,237900.0
11514,South Shore,2001-08,67614.0
11515,Cragin,2001-08,200385.0
11516,Back of the Yards,2001-08,0.0
11517,West Lawn,2001-08,139994.0
11518,Bronzeville,2001-08,137136.0
11519,Belmont Central,2001-08,184605.0
11520,Marquette Park,2001-08,124466.0
11521,Garfield Ridge,2001-08,181400.0
11522,Near North,2001-08,302072.0
11523,West Pullman,2001-08,68237.0
11524,South Chicago,2001-08,0.0
11525,West Town,2001-08,336482.0
11526,West Englewood,2001-08,0.0
11527,North Austin,2001-08,93890.0
11528,East Garfield Park,2001-08,0.0
11529,Ravenswood,2001-08,292168.0
11530,East Side,2001-08,95113.0
11531,Hermosa,2001-08,119047.0
11532,North Center,2001-08,416289.0
11533,Roseland,2001-08,51593.0
11534,Streeterville,2001-08,347339.0
11535,West Elsdon,2001-08,135514.0
11536,Bucktown,2001-08,403826.0
11537,Hyde Park,2001-08,250174.0
11538,Chicago Lawn,2001-08,87873.0
11539,Chatham,2001-08,96074.0
11540,Clearing,2001-08,175468.0
11541,Avondale,2001-08,240072.0
11542,Heart of Chicago,2001-08,227910.0
11543,University Village - Little Italy,2001-08,347812.0
11544,Morgan Park,2001-08,146992.0
11545,Mount Greenwood,2001-08,161399.0
11546,Archer Heights,2001-08,124337.0
11547,O'Hare,2001-08,207770.0
11548,Near West Side,2001-08,235482.0
11549,Galewood,2001-08,164891.0
11550,Park Manor,2001-08,86479.0
11551,Montclare,2001-08,173863.0
11552,Gold Coast,2001-08,401324.0
11553,Irving Park,2001-08,255082.0
11554,Scottsdale,2001-08,142818.0
11555,West Humboldt Park,2001-08,0.0
11556,Lincoln Park,2001-08,372237.0
11557,West Garfield Park,2001-08,0.0
11558,Ashburn,2001-08,136506.0
11559,McKinley Park,2001-08,103130.0
11560,Woodlawn,2001-08,127799.0
11561,Beverly,2001-08,258960.0
11562,Brainerd,2001-08,116883.0
11563,Belmont Heights,2001-08,200447.0
11564,Belmont Gardens,2001-08,147969.0
11565,Wicker Park,2001-08,366698.0
11566,Old Irving Park,2001-08,312220.0
11567,The Loop,2001-08,307560.0
11568,Calumet Heights,2001-08,126346.0
11569,Grand Crossing,2001-08,0.0
11570,Old Town,2001-08,309303.0
11571,Norwood Park East,2001-08,236338.0
11572,Washington Park,2001-08,0.0
11573,Edison Park,2001-08,249240.0
11574,Pilsen,2001-08,220581.0
11575,Roscoe Village,2001-08,503895.0
11576,Sheffield Neighbors,2001-08,679216.0
11577,Wrightwood Neighbors,2001-08,520511.0
11578,Wrightwood,2001-08,137179.0
11579,Budlong Woods,2001-08,182917.0
11580,Burnside,2001-08,76368.0
11581,Fernwood,2001-08,0.0
11582,Noble Square,2001-08,341707.0
11583,Rosemoor,2001-08,97214.0
11584,Kenwood,2001-08,269278.0
11585,Longwood Manor,2001-08,0.0
11586,Schorsch Village,2001-08,219808.0
11587,Mayfair,2001-08,239180.0
11588,North Mayfair,2001-08,224991.0
11589,West Woodlawn,2001-08,0.0
11590,Sauganash,2001-08,300597.0
11591,East Ukrainian Village,2001-08,301202.0
11592,Dunning,2001-08,207461.0
11593,Old Town Triangle,2001-08,370175.0
11594,Hollywood Park,2001-08,258132.0
11595,Kilbourn Park,2001-08,221661.0
11596,Norwood Park West,2001-08,236935.0
11597,West Loop Gate,2001-08,264545.0
11598,East Chatham,2001-08,0.0
11599,Hegewisch,2001-08,78634.0
11600,New Eastside,2001-08,359157.0
11601,Lake Calumet,2001-08,0.0
11602,North Park,2001-08,277713.0
11603,River North,2001-08,259877.0
11604,Ukrainian Village,2001-08,278808.0
11605,Canaryville,2001-08,156031.0
11606,Tri-Taylor,2001-08,159010.0
11607,Calumet River,2001-08,0.0
11608,Arcadia Terrace,2001-08,255518.0
11609,East Hyde Park,2001-08,186150.0
11610,Fulton River District,2001-08,310359.0
11611,Irving Woods,2001-08,208978.0
11612,Union Ridge,2001-08,224689.0
11613,Washington Heights,2001-08,0.0
11614,Big Oaks,2001-08,260895.0
11615,Edgebrook,2001-08,305824.0
11616,South Deering,2001-08,68004.0
11617,Lincoln Square,2001-08,282297.0
11618,Kelvin Park,2001-08,191884.0
11619,West Chatham,2001-08,0.0
11620,Lathrop Homes,2001-08,455967.0
11621,Douglas Park,2001-08,0.0
11622,Homan Square,2001-08,165234.0
11623,West Chesterfield,2001-08,98994.0
11624,East Beverly,2001-08,210005.0
11625,West Beverly,2001-08,163526.0
11626,Goose Island,2001-08,321218.0
11627,Bowmanville,2001-08,301594.0
11628,Oriole Park,2001-08,236084.0
11629,Hanson Park,2001-08,199311.0
11630,Ranch Triangle,2001-08,492676.0
11631,Wrigleyville,2001-08,346188.0
11632,North Kenwood,2001-08,231510.0
11633,Vittum Park,2001-08,151811.0
11634,Wildwood,2001-08,298933.0
11635,Old Norwood Park,2001-08,277545.0
11636,Oakland,2001-08,186340.0
11637,Ida B. Wells - Darrow Homes,2001-08,0.0
11638,Pulaski Park,2001-08,286909.0
11639,Avalon Park,2001-08,123225.0
11640,Lake Meadows,2001-08,210773.0
11641,Ravenswood Manor,2001-08,349402.0
11642,West De Paul,2001-08,529784.0
11643,Chinatown,2001-08,183716.0
11644,Andersonville,2001-08,300218.0
11645,Stony Island Park,2001-08,140291.0
11646,West Morgan Park,2001-08,158258.0
11647,Belmont Terrace,2001-08,191620.0
11648,Magnolia Glen,2001-08,283348.0
11649,Altgeld Gardens,2001-08,0.0
11650,Graceland West,2001-08,419121.0
11651,Marynook,2001-08,126748.0
11652,The Bush,2001-08,0.0
11653,Dearborn Park,2001-08,277555.0
11654,Fifth City,2001-08,0.0
11655,Lakewood - Balmoral,2001-08,617679.0
11656,The Gap,2001-08,246722.0
11657,South East Ravenswood,2001-08,462566.0
11658,Kennedy Park,2001-08,171679.0
11659,The Robert Taylor Homes,2001-08,0.0
11660,Jackson Park Highlands,2001-08,0.0
11661,O'Hare International Airport,2001-08,0.0
11662,Princeton Park,2001-08,0.0
11663,Printers Row,2001-08,230547.0
11664,River West,2001-08,325806.0
11665,Illinois Medical District,2001-08,0.0
11666,Gladstone Park,2001-08,240356.0
11667,Cottage Grove Heights,2001-08,0.0
11668,East Pilsen,2001-08,252942.0
11669,Fuller Park,2001-08,0.0
11670,Ravenswood Gardens,2001-08,304630.0
11671,Sauganash Woods,2001-08,283265.0
11672,River's Edge,2001-08,0.0
11673,LeClaire Courts,2001-08,0.0
11674,Pill Hill,2001-08,110593.0
11675,South Old Irving Park,2001-08,237620.0
11676,Tally's Corner,2001-08,243348.0
11677,South Commons,2001-08,0.0
11678,Chrysler Village,2001-08,115722.0
11679,Parkview,2001-08,137819.0
11680,Pullman,2001-08,0.0
11681,Peterson Park,2001-08,309102.0
11682,Beverly Woods,2001-08,149359.0
11683,Greektown,2001-08,0.0
11684,Forest Glen,2001-08,266268.0
11685,Sleepy Hollow,2001-08,125702.0
11686,The Island,2001-08,0.0
11687,Edgewater Glen,2001-08,275502.0
11688,Golden Gate,2001-08,0.0
11689,Marycrest,2001-08,233063.0
11690,Winneconna Parkway,2001-08,0.0
11691,Stateway Gardens,2001-08,0.0
11692,Lithuanian Plaza,2001-08,0.0
11693,Heart of Italy,2001-08,0.0
11694,Old Edgebrook,2001-08,411565.0
11695,The Villa,2001-08,320373.0
11696,Beverly View,2001-08,104822.0
11697,Eden Green,2001-08,0.0
11698,Mount Greenwood Heights,2001-08,154706.0
11699,Cabrini Green,2001-08,0.0
11700,Schorsch Forest View,2001-08,260918.0
11701,Riverdale,2001-08,0.0
11702,Groveland Park,2001-08,0.0
11703,Brynford Park,2001-08,379302.0
11704,Logan Square,2001-09,240888.0
11705,Little Village,2001-09,0.0
11706,West Rogers Park,2001-09,212257.0
11707,South Austin,2001-09,0.0
11708,Albany Park,2001-09,218516.0
11709,Uptown,2001-09,229570.0
11710,Lake View,2001-09,370331.0
11711,Rogers Park,2001-09,174218.0
11712,Gresham,2001-09,118762.0
11713,Brighton Park,2001-09,129646.0
11714,Englewood,2001-09,0.0
11715,Jefferson Park,2001-09,242770.0
11716,Portage Park,2001-09,255298.0
11717,South Loop,2001-09,262897.0
11718,Humboldt Park,2001-09,151574.0
11719,Gage Park,2001-09,101939.0
11720,Bridgeport,2001-09,208116.0
11721,Edgewater,2001-09,193324.0
11722,Lake View East,2001-09,240791.0
11723,South Shore,2001-09,68616.0
11724,Cragin,2001-09,203092.0
11725,Back of the Yards,2001-09,0.0
11726,West Lawn,2001-09,141550.0
11727,Bronzeville,2001-09,139086.0
11728,Belmont Central,2001-09,186809.0
11729,Marquette Park,2001-09,125929.0
11730,Garfield Ridge,2001-09,183776.0
11731,Near North,2001-09,306425.0
11732,West Pullman,2001-09,68499.0
11733,South Chicago,2001-09,0.0
11734,West Town,2001-09,340200.0
11735,West Englewood,2001-09,0.0
11736,North Austin,2001-09,95303.0
11737,East Garfield Park,2001-09,0.0
11738,Ravenswood,2001-09,295566.0
11739,East Side,2001-09,96050.0
11740,Hermosa,2001-09,120257.0
11741,North Center,2001-09,417465.0
11742,Roseland,2001-09,52132.0
11743,Streeterville,2001-09,352402.0
11744,West Elsdon,2001-09,137156.0
11745,Bucktown,2001-09,407114.0
11746,Hyde Park,2001-09,252327.0
11747,Chicago Lawn,2001-09,89357.0
11748,Chatham,2001-09,96445.0
11749,Clearing,2001-09,177121.0
11750,Avondale,2001-09,242869.0
11751,Heart of Chicago,2001-09,228278.0
11752,University Village - Little Italy,2001-09,351457.0
11753,Morgan Park,2001-09,148283.0
11754,Mount Greenwood,2001-09,163044.0
11755,Archer Heights,2001-09,125760.0
11756,O'Hare,2001-09,208704.0
11757,Near West Side,2001-09,237998.0
11758,Galewood,2001-09,166497.0
11759,Park Manor,2001-09,86722.0
11760,Montclare,2001-09,177029.0
11761,Gold Coast,2001-09,406732.0
11762,Irving Park,2001-09,259145.0
11763,Scottsdale,2001-09,144585.0
11764,West Humboldt Park,2001-09,0.0
11765,Lincoln Park,2001-09,376347.0
11766,West Garfield Park,2001-09,0.0
11767,Ashburn,2001-09,137888.0
11768,McKinley Park,2001-09,106351.0
11769,Woodlawn,2001-09,128502.0
11770,Beverly,2001-09,261756.0
11771,Brainerd,2001-09,118229.0
11772,Belmont Heights,2001-09,203284.0
11773,Belmont Gardens,2001-09,150023.0
11774,Wicker Park,2001-09,369838.0
11775,Old Irving Park,2001-09,314563.0
11776,The Loop,2001-09,308882.0
11777,Calumet Heights,2001-09,127747.0
11778,Grand Crossing,2001-09,0.0
11779,Old Town,2001-09,312349.0
11780,Norwood Park East,2001-09,239109.0
11781,Washington Park,2001-09,0.0
11782,Edison Park,2001-09,252014.0
11783,Pilsen,2001-09,220173.0
11784,Roscoe Village,2001-09,506805.0
11785,Sheffield Neighbors,2001-09,688198.0
11786,Wrightwood Neighbors,2001-09,524854.0
11787,Wrightwood,2001-09,137730.0
11788,Budlong Woods,2001-09,184837.0
11789,Burnside,2001-09,77058.0
11790,Fernwood,2001-09,0.0
11791,Noble Square,2001-09,342991.0
11792,Rosemoor,2001-09,97550.0
11793,Kenwood,2001-09,274596.0
11794,Longwood Manor,2001-09,0.0
11795,Schorsch Village,2001-09,222933.0
11796,Mayfair,2001-09,241279.0
11797,North Mayfair,2001-09,226984.0
11798,West Woodlawn,2001-09,0.0
11799,Sauganash,2001-09,302628.0
11800,East Ukrainian Village,2001-09,304634.0
11801,Dunning,2001-09,210391.0
11802,Old Town Triangle,2001-09,373847.0
11803,Hollywood Park,2001-09,260451.0
11804,Kilbourn Park,2001-09,224182.0
11805,Norwood Park West,2001-09,239481.0
11806,West Loop Gate,2001-09,267417.0
11807,East Chatham,2001-09,0.0
11808,Hegewisch,2001-09,79135.0
11809,New Eastside,2001-09,364910.0
11810,Lake Calumet,2001-09,0.0
11811,North Park,2001-09,282188.0
11812,River North,2001-09,263082.0
11813,Ukrainian Village,2001-09,283779.0
11814,Canaryville,2001-09,157878.0
11815,Tri-Taylor,2001-09,160644.0
11816,Calumet River,2001-09,0.0
11817,Arcadia Terrace,2001-09,257220.0
11818,East Hyde Park,2001-09,187775.0
11819,Fulton River District,2001-09,314296.0
11820,Irving Woods,2001-09,211033.0
11821,Union Ridge,2001-09,227399.0
11822,Washington Heights,2001-09,0.0
11823,Big Oaks,2001-09,264087.0
11824,Edgebrook,2001-09,308756.0
11825,South Deering,2001-09,68378.0
11826,Lincoln Square,2001-09,284530.0
11827,Kelvin Park,2001-09,194356.0
11828,West Chatham,2001-09,0.0
11829,Lathrop Homes,2001-09,459637.0
11830,Douglas Park,2001-09,0.0
11831,Homan Square,2001-09,164844.0
11832,West Chesterfield,2001-09,99159.0
11833,East Beverly,2001-09,212250.0
11834,West Beverly,2001-09,166026.0
11835,Goose Island,2001-09,324140.0
11836,Bowmanville,2001-09,307587.0
11837,Oriole Park,2001-09,238062.0
11838,Hanson Park,2001-09,200896.0
11839,Ranch Triangle,2001-09,498121.0
11840,Wrigleyville,2001-09,349999.0
11841,North Kenwood,2001-09,235486.0
11842,Vittum Park,2001-09,153744.0
11843,Wildwood,2001-09,302625.0
11844,Old Norwood Park,2001-09,280207.0
11845,Oakland,2001-09,187737.0
11846,Ida B. Wells - Darrow Homes,2001-09,0.0
11847,Pulaski Park,2001-09,288482.0
11848,Avalon Park,2001-09,124262.0
11849,Lake Meadows,2001-09,211623.0
11850,Ravenswood Manor,2001-09,352645.0
11851,West De Paul,2001-09,534557.0
11852,Chinatown,2001-09,185211.0
11853,Andersonville,2001-09,304835.0
11854,Stony Island Park,2001-09,141847.0
11855,West Morgan Park,2001-09,159855.0
11856,Belmont Terrace,2001-09,194369.0
11857,Magnolia Glen,2001-09,287005.0
11858,Altgeld Gardens,2001-09,0.0
11859,Graceland West,2001-09,421235.0
11860,Marynook,2001-09,128035.0
11861,The Bush,2001-09,0.0
11862,Dearborn Park,2001-09,280504.0
11863,Fifth City,2001-09,0.0
11864,Lakewood - Balmoral,2001-09,621156.0
11865,The Gap,2001-09,251033.0
11866,South East Ravenswood,2001-09,467285.0
11867,Kennedy Park,2001-09,173873.0
11868,The Robert Taylor Homes,2001-09,0.0
11869,Jackson Park Highlands,2001-09,0.0
11870,O'Hare International Airport,2001-09,0.0
11871,Princeton Park,2001-09,0.0
11872,Printers Row,2001-09,232219.0
11873,River West,2001-09,328573.0
11874,Illinois Medical District,2001-09,0.0
11875,Gladstone Park,2001-09,245775.0
11876,Cottage Grove Heights,2001-09,0.0
11877,East Pilsen,2001-09,256714.0
11878,Fuller Park,2001-09,0.0
11879,Ravenswood Gardens,2001-09,304694.0
11880,Sauganash Woods,2001-09,287087.0
11881,River's Edge,2001-09,0.0
11882,LeClaire Courts,2001-09,0.0
11883,Pill Hill,2001-09,111371.0
11884,South Old Irving Park,2001-09,238998.0
11885,Tally's Corner,2001-09,246533.0
11886,South Commons,2001-09,0.0
11887,Chrysler Village,2001-09,115863.0
11888,Parkview,2001-09,138797.0
11889,Pullman,2001-09,0.0
11890,Peterson Park,2001-09,312187.0
11891,Beverly Woods,2001-09,150137.0
11892,Greektown,2001-09,0.0
11893,Forest Glen,2001-09,269326.0
11894,Sleepy Hollow,2001-09,126498.0
11895,The Island,2001-09,0.0
11896,Edgewater Glen,2001-09,280536.0
11897,Golden Gate,2001-09,0.0
11898,Marycrest,2001-09,235626.0
11899,Winneconna Parkway,2001-09,0.0
11900,Stateway Gardens,2001-09,0.0
11901,Lithuanian Plaza,2001-09,0.0
11902,Heart of Italy,2001-09,0.0
11903,Old Edgebrook,2001-09,416033.0
11904,The Villa,2001-09,320802.0
11905,Beverly View,2001-09,103632.0
11906,Eden Green,2001-09,0.0
11907,Mount Greenwood Heights,2001-09,154864.0
11908,Cabrini Green,2001-09,0.0
11909,Schorsch Forest View,2001-09,262571.0
11910,Riverdale,2001-09,0.0
11911,Groveland Park,2001-09,0.0
11912,Brynford Park,2001-09,379926.0
11913,Logan Square,2001-10,244707.0
11914,Little Village,2001-10,0.0
11915,West Rogers Park,2001-10,215242.0
11916,South Austin,2001-10,0.0
11917,Albany Park,2001-10,220183.0
11918,Uptown,2001-10,232710.0
11919,Lake View,2001-10,374289.0
11920,Rogers Park,2001-10,177293.0
11921,Gresham,2001-10,119637.0
11922,Brighton Park,2001-10,131425.0
11923,Englewood,2001-10,0.0
11924,Jefferson Park,2001-10,246305.0
11925,Portage Park,2001-10,259072.0
11926,South Loop,2001-10,266272.0
11927,Humboldt Park,2001-10,154447.0
11928,Gage Park,2001-10,103179.0
11929,Bridgeport,2001-10,211572.0
11930,Edgewater,2001-10,196352.0
11931,Lake View East,2001-10,244199.0
11932,South Shore,2001-10,70227.0
11933,Cragin,2001-10,206351.0
11934,Back of the Yards,2001-10,0.0
11935,West Lawn,2001-10,143032.0
11936,Bronzeville,2001-10,140640.0
11937,Belmont Central,2001-10,189450.0
11938,Marquette Park,2001-10,127460.0
11939,Garfield Ridge,2001-10,186296.0
11940,Near North,2001-10,310852.0
11941,West Pullman,2001-10,69306.0
11942,South Chicago,2001-10,0.0
11943,West Town,2001-10,344081.0
11944,West Englewood,2001-10,0.0
11945,North Austin,2001-10,96070.0
11946,East Garfield Park,2001-10,0.0
11947,Ravenswood,2001-10,297175.0
11948,East Side,2001-10,97353.0
11949,Hermosa,2001-10,121458.0
11950,North Center,2001-10,418763.0
11951,Roseland,2001-10,52700.0
11952,Streeterville,2001-10,357642.0
11953,West Elsdon,2001-10,138812.0
11954,Bucktown,2001-10,410429.0
11955,Hyde Park,2001-10,254205.0
11956,Chicago Lawn,2001-10,90965.0
11957,Chatham,2001-10,97520.0
11958,Clearing,2001-10,179291.0
11959,Avondale,2001-10,246598.0
11960,Heart of Chicago,2001-10,227027.0
11961,University Village - Little Italy,2001-10,354278.0
11962,Morgan Park,2001-10,149643.0
11963,Mount Greenwood,2001-10,164847.0
11964,Archer Heights,2001-10,127271.0
11965,O'Hare,2001-10,211021.0
11966,Near West Side,2001-10,241368.0
11967,Galewood,2001-10,168487.0
11968,Park Manor,2001-10,87900.0
11969,Montclare,2001-10,180817.0
11970,Gold Coast,2001-10,412015.0
11971,Irving Park,2001-10,263254.0
11972,Scottsdale,2001-10,146312.0
11973,West Humboldt Park,2001-10,0.0
11974,Lincoln Park,2001-10,380740.0
11975,West Garfield Park,2001-10,0.0
11976,Ashburn,2001-10,139354.0
11977,McKinley Park,2001-10,108744.0
11978,Woodlawn,2001-10,131367.0
11979,Beverly,2001-10,263980.0
11980,Brainerd,2001-10,119663.0
11981,Belmont Heights,2001-10,205782.0
11982,Belmont Gardens,2001-10,152240.0
11983,Wicker Park,2001-10,373133.0
11984,Old Irving Park,2001-10,317933.0
11985,The Loop,2001-10,311631.0
11986,Calumet Heights,2001-10,128987.0
11987,Grand Crossing,2001-10,0.0
11988,Old Town,2001-10,316193.0
11989,Norwood Park East,2001-10,242368.0
11990,Washington Park,2001-10,0.0
11991,Edison Park,2001-10,254506.0
11992,Pilsen,2001-10,221436.0
11993,Roscoe Village,2001-10,510870.0
11994,Sheffield Neighbors,2001-10,697205.0
11995,Wrightwood Neighbors,2001-10,529735.0
11996,Wrightwood,2001-10,138398.0
11997,Budlong Woods,2001-10,187887.0
11998,Burnside,2001-10,77770.0
11999,Fernwood,2001-10,0.0
12000,Noble Square,2001-10,345417.0
12001,Rosemoor,2001-10,99031.0
12002,Kenwood,2001-10,279394.0
12003,Longwood Manor,2001-10,0.0
12004,Schorsch Village,2001-10,226669.0
12005,Mayfair,2001-10,243076.0
12006,North Mayfair,2001-10,230170.0
12007,West Woodlawn,2001-10,0.0
12008,Sauganash,2001-10,304336.0
12009,East Ukrainian Village,2001-10,308087.0
12010,Dunning,2001-10,213768.0
12011,Old Town Triangle,2001-10,378985.0
12012,Hollywood Park,2001-10,263121.0
